ID,y
3612,110.11571
3614,99.3382
3615,95.32166
3617,100.74533
3618,111.50741
3619,110.981346
3620,108.39139
3621,96.23703
3625,104.78381
3626,102.65661
3630,103.16925
3631,106.41318
3632,96.5032
3633,93.45414
3634,109.75294
3637,98.96081
3639,94.05072
3640,108.33486
3641,93.024
3644,111.63242
3645,98.90576
3646,93.0892
3647,92.59649
3648,110.67622
3653,112.84857
3654,100.43967
3655,109.545334
3659,102.029526
3660,97.405045
3662,107.288826
3666,101.090546
3668,99.47707
3671,99.71895
3673,93.99436
3674,105.35622
3675,96.63695
3681,93.851685
3682,113.704346
3686,105.07511
3687,94.00503
3692,79.29756
3695,109.61076
3696,97.79599
3699,108.91881
3705,116.51484
3707,80.53394
3708,95.56378
3709,112.07948
3710,97.705864
3712,96.75804
3715,113.46983
3716,95.23928
3720,103.59325
3722,80.53394
3726,92.41804
3728,97.99418
3729,114.396835
3731,104.063614
3735,109.958984
3736,100.095566
3739,102.72677
3741,111.209885
3743,106.39329
3744,95.80331
3745,113.94667
3746,103.0592
3751,97.485725
3753,95.767876
3760,112.177605
3761,96.64926
3762,108.77025
3763,93.602844
3765,92.99785
3768,109.73746
3769,94.00921
3770,94.43623
3773,111.50223
3774,100.960754
3776,97.215904
3778,94.9883
3779,109.286736
3780,96.03257
3781,101.81028
3782,104.367905
3783,110.53986
3784,102.32166
3786,93.02858
3789,103.087166
3790,98.453064
3793,109.850044
3795,112.767296
3797,95.5246
3798,117.7423
3800,108.90766
3804,100.204056
3810,99.82848
3815,112.88395
3816,100.204056
3818,105.46635
3824,110.19932
3828,102.45535
3830,109.49376
3831,96.35952
3832,77.95411
3834,113.73972
3835,96.276825
3836,108.66192
3838,96.07406
3839,117.09167
3840,110.47908
3845,94.40661
3846,109.282936
3847,96.40114
3849,77.25778
3853,107.15975
3855,106.49977
3856,96.913864
3864,83.66647
3865,99.05074
3866,112.59863
3867,108.0418
3868,108.90766
3869,95.64149
3871,96.45815
3875,109.82566
3876,97.83487
3878,92.301735
3879,111.31816
3881,108.90766
3883,104.17438
3884,95.302345
3886,111.20475
3890,101.60766
3893,108.28884
3897,101.973625
3901,96.09757
3902,105.934616
3913,108.44799
3914,94.79297
3916,93.58507
3917,111.26753
3924,102.28041
3925,94.28767
3928,95.75686
3929,113.52646
3932,94.54517
3933,108.63046
3934,78.55846
3935,94.48311
3936,97.84129
3937,108.214386
3938,90.18821
3939,101.99299
3943,91.30765
3944,110.42272
3945,110.830345
3946,101.206535
3947,108.827805
3948,96.7319
3949,110.90564
3950,95.442764
3951,103.98241
3952,92.69221
3953,99.86488
3961,115.239265
3962,92.97858
3966,97.49253
3967,107.63264
3968,101.67603
3969,111.419975
3970,101.70694
3971,100.49053
3973,98.551254
3974,110.99497
3975,114.16709
3977,94.414
3979,104.256256
3985,104.19058
3986,108.623436
3988,101.72324
3991,94.17903
3992,105.717064
3993,104.380295
3994,98.15777
3995,113.591995
4005,102.93649
4007,97.095985
4008,109.30371
4009,98.66325
4010,106.497
4011,79.41594
4012,95.42496
4013,102.40225
4015,103.04893
4016,104.82721
4018,101.68439
4025,95.38015
4026,102.579636
4028,108.35619
4029,97.33711
4031,97.698555
4032,111.33399
4033,98.04501
4034,107.19332
4037,102.76663
4038,104.7309
4039,95.09785
4041,96.11869
4042,104.080635
4043,97.18008
4044,108.63046
4045,94.34553
4046,107.29561
4047,95.47523
4048,101.38453
4049,106.264
4051,93.30692
4052,112.781296
4058,103.3533
4062,112.8858
4064,105.996925
4067,97.19173
4068,77.68081
4070,101.454384
4072,118.781555
4074,110.69391
4075,95.93266
4076,110.129395
4077,95.96785
4078,104.11275
4080,108.63046
4082,100.653595
4085,93.0193
4086,101.041695
4088,102.579636
4089,98.60182
4092,77.13439
4094,100.87363
4095,110.4421
4096,101.01737
4097,109.6416
4102,104.39318
4105,105.890205
4107,110.62011
4111,101.7262
4112,103.97532
4113,93.76306
4114,106.43375
4115,94.440735
4116,109.06499
4117,97.307396
4118,94.310036
4119,108.48922
4120,95.04478
4122,79.48292
4125,93.22941
4126,111.63228
4129,110.028824
4134,107.547775
4137,93.04863
4141,100.314735
4142,99.58675
4144,99.27817
4145,102.28041
4146,105.29405
4150,98.05481
4151,80.72143
4154,97.19173
4156,92.49223
4157,105.03634
4159,104.82721
4160,94.94385
4161,108.74743
4168,95.500496
4171,107.87741
4172,109.203026
4173,97.65064
4175,92.60485
4176,108.63046
4177,99.27817
4178,101.232
4179,105.68526
4181,104.80121
4183,97.33711
4184,108.397606
4185,91.9609
4186,111.23123
4188,103.04058
4190,112.02624
4192,92.57098
4193,105.29839
4194,110.56174
4195,105.42667
4196,78.25896
4202,97.73919
4203,99.85464
4208,89.99467
4209,111.63987
4210,100.45027
4211,106.26152
4212,117.28709
4214,106.09958
4215,95.06015
4216,103.71759
4217,92.61337
4219,92.76048
4222,108.214386
4224,77.67633
4231,105.70966
4232,97.33711
4234,103.139404
4236,99.27817
4237,104.56659
4240,96.85841
4242,99.33714
4243,92.73689
4247,92.492546
4248,115.5573
4249,100.1633
4254,105.55009
4263,92.76815
4265,112.73166
4267,108.223045
4268,110.88269
4271,108.584656
4272,99.11468
4273,107.95885
4274,95.48288
4276,92.87236
4278,99.62943
4280,95.632965
4281,111.34241
4283,101.39025
4284,110.45301
4285,109.837906
4286,106.37781
4287,98.13987
4288,118.83004
4289,94.60718
4290,87.595146
4293,95.04293
4296,112.13337
4297,94.13901
4299,95.000305
4303,108.32401
4310,101.20826
4312,104.28957
4318,105.3961
4320,104.399414
4322,100.35173
4323,113.68503
4325,106.72048
4326,111.04045
4328,110.337776
4330,108.29669
4332,112.08203
4333,100.17946
4335,98.43578
4336,100.50975
4338,105.02362
4341,95.56212
4342,106.76829
4344,103.5003
4347,95.248215
4348,105.739044
4351,106.67876
4352,96.31606
4353,98.76086
4355,105.314224
4356,93.0193
4359,104.581375
4360,99.11901
4361,97.02403
4364,99.504105
4365,103.763855
4368,99.30671
4372,93.546776
4374,91.3762
4376,94.146835
4377,112.085
4380,93.916245
4383,104.582855
4384,94.9511
4385,98.743484
4389,96.13837
4391,93.46247
4392,105.919136
4393,90.92204
4395,95.33052
4396,110.47174
4398,111.22095
4399,109.43439
4401,90.63145
4406,100.79707
4408,105.95217
4412,105.739044
4415,101.27774
4418,105.787
4419,91.3762
4420,77.654
4422,109.64419
4423,91.3762
4425,96.36362
4428,100.075836
4431,109.06005
4434,106.006966
4436,96.68989
4437,111.18395
4439,117.27149
4440,98.51856
4441,109.84448
4444,100.01931
4445,106.31102
4446,93.073524
4447,111.1768
4452,108.882065
4456,106.8567
4457,93.3181
4458,98.84224
4460,93.0193
4461,116.99162
4462,96.41837
4465,103.57034
4466,103.720535
4468,98.19005
4469,107.8649
4472,108.2509
4475,93.84842
4478,96.291756
4479,111.96492
4480,94.2931
4483,79.83969
4484,94.88708
4485,107.903854
4486,101.70694
4488,100.47887
4489,111.623886
4490,95.96896
4491,99.35106
4492,93.95784
4493,105.771904
4494,96.36675
4495,100.31508
4498,77.76109
4499,92.44678
4500,103.64805
4503,106.47745
4505,103.21835
4506,96.880104
4507,94.0464
4508,105.3961
4510,109.993004
4511,91.19304
4513,102.83063
4516,81.383865
4519,93.600334
4521,105.8084
4531,92.17996
4532,77.458534
4533,104.64652
4534,104.45964
4536,105.3961
4537,93.3181
4539,95.4824
4542,103.894135
4545,93.54616
4549,90.81741
4551,98.567535
4554,101.77375
4556,105.951416
4559,111.84832
4561,112.16647
4562,108.52161
4566,111.44384
4569,93.392715
4570,110.47174
4573,93.90623
4574,101.88474
4575,98.00177
4577,92.5958
4578,109.569176
4580,99.71152
4582,100.23841
4583,109.64419
4585,95.057945
4587,105.3961
4595,92.544624
4596,105.72356
4601,100.6434
4602,109.79437
4603,93.36244
4605,101.72739
4606,97.11106
4607,110.43133
4608,94.59724
4610,95.35011
4613,108.73855
4617,96.06024
4618,110.72022
4619,91.457
4620,95.65549
4622,96.91174
4625,93.0193
4626,105.3961
4627,95.8118
4629,82.20873
4631,90.26498
4633,105.3961
4634,111.234085
4635,94.974174
4639,97.94392
4640,106.21333
4642,105.46918
4644,98.71482
4646,105.3961
4647,99.16401
4648,79.89986
4649,92.97118
4650,110.19784
4655,90.81741
4660,94.774864
4661,112.48372
4662,91.30027
4663,112.918686
4665,97.17514
4666,111.60747
4667,105.053696
4668,93.56706
4670,94.26025
4671,102.73614
4672,99.74755
4673,105.989716
4675,108.542885
4676,95.576584
4677,110.983604
4680,97.01537
4682,96.11245
4683,107.69962
4685,105.739044
4686,93.19023
4688,109.96751
4690,103.151794
4692,109.11331
4693,93.99383
4697,91.14554
4700,106.54218
4702,108.47549
4707,117.43572
4708,92.70605
4710,82.9149
4716,104.18506
4717,96.25535
4718,94.80415
4720,95.7476
4721,79.754036
4723,97.76902
4726,110.80517
4727,91.45274
4729,96.43816
4731,97.8429
4732,106.44001
4735,104.969086
4736,106.1949
4737,93.28254
4738,108.02948
4739,112.25765
4744,106.55166
4747,95.04265
4749,108.72191
4750,92.70605
4752,110.42272
4755,101.410286
4756,106.644806
4757,111.61988
4758,95.069435
4759,105.957306
4763,97.32415
4764,107.18056
4765,95.51915
4766,93.93871
4767,100.348
4769,111.1826
4770,96.2944
4771,79.83468
4772,104.82191
4774,110.56174
4776,102.46133
4777,107.54406
4778,102.00692
4780,95.5839
4784,96.0324
4786,103.36016
4787,77.593254
4788,96.18556
4789,110.42272
4791,105.24877
4792,95.18267
4795,109.1886
4796,90.29691
4803,92.717186
4805,92.36727
4807,94.34122
4809,97.90363
4816,92.715
4817,83.42072
4818,90.326996
4820,94.06142
4821,105.42263
4823,110.19858
4824,97.93066
4825,113.17285
4829,94.71264
4830,97.997185
4831,110.00354
4833,105.25989
4836,93.23001
4837,109.96751
4838,93.19023
4840,96.96871
4841,80.348885
4842,90.11776
4843,108.66325
4844,93.68792
4849,108.14872
4851,99.06225
4852,94.98493
4858,93.431015
4860,97.997185
4863,111.377205
4864,96.91288
4865,110.830154
4867,97.3899
4868,96.67559
4869,109.6434
4873,92.305954
4875,102.61063
4876,109.74286
4877,98.4335
4878,110.11133
4880,77.1279
4886,112.90242
4888,107.430954
4889,92.76817
4890,108.45099
4893,96.65719
4895,96.48759
4896,102.51377
4899,94.81606
4901,100.29924
4902,110.670296
4903,96.16143
4904,110.42272
4910,93.33859
4912,92.172585
4915,97.14638
4916,107.3656
4917,100.79114
4920,104.82191
4927,105.6846
4928,95.55919
4931,107.34071
4934,92.88605
4936,95.589676
4939,109.090225
4942,110.618744
4943,97.67634
4944,105.9954
4945,96.90081
4947,108.06874
4948,91.34865
4951,93.896965
4952,110.42272
4953,94.325645
4956,96.16143
4957,114.530106
4958,101.92887
4960,95.85019
4968,94.24735
4969,104.306915
4971,108.442184
4973,110.83862
4975,110.9768
4976,96.079865
4978,95.07529
4979,98.171234
4982,96.903534
4983,101.54722
4984,98.89269
4985,117.43572
4986,103.15686
4987,114.79927
4988,99.527245
4994,97.474815
4995,93.23226
5002,81.01392
5004,94.50837
5005,103.80722
5006,98.989876
5007,107.03486
5009,110.44081
5011,110.83862
5014,105.16081
5015,104.70436
5018,98.284775
5019,112.31565
5020,93.602776
5021,103.97368
5022,93.196106
5023,99.7442
5025,97.49306
5032,104.03496
5034,92.09059
5036,92.86046
5038,94.61462
5039,110.68871
5046,99.00708
5049,112.31565
5051,91.949234
5052,93.413
5053,110.56174
5054,96.44083
5055,92.4876
5057,93.28957
5059,94.46034
5062,99.87134
5063,112.15043
5065,111.839355
5069,95.16528
5071,98.59135
5074,108.00751
5075,93.05093
5076,93.38166
5077,77.62006
5079,106.66111
5080,96.6291
5081,109.97723
5083,104.50014
5088,108.42731
5089,94.02306
5093,100.445564
5094,104.089005
5095,94.90605
5099,106.21127
5101,111.177315
5103,104.54912
5104,94.31997
5105,104.12257
5107,94.02823
5108,105.161736
5109,95.23534
5111,97.707886
5112,110.58411
5113,98.815636
5114,102.93957
5115,94.934586
5118,93.042336
5122,96.44083
5123,81.05078
5125,93.893394
5127,106.64748
5128,98.37694
5129,114.99685
5132,98.989876
5134,111.04586
5135,95.4335
5137,109.46495
5142,94.49478
5143,102.00955
5144,93.543594
5148,94.65906
5149,92.94068
5150,102.28041
5154,77.654
5155,97.07863
5159,93.51276
5164,95.25519
5165,116.30581
5166,90.999245
5167,105.792534
5169,109.934166
5171,90.36738
5172,110.1307
5176,96.52
5184,105.08215
5185,105.83449
5186,103.81923
5188,103.19348
5189,105.1217
5190,97.248955
5191,116.30581
5193,110.028824
5196,93.09594
5199,81.027855
5200,108.15481
5203,96.804504
5204,112.22475
5205,98.281715
5207,97.25488
5208,98.98839
5212,97.66303
5214,96.1954
5218,97.57983
5220,100.91975
5222,92.87246
5224,95.327934
5225,104.83468
5227,110.36523
5229,106.85927
5232,93.500275
5233,119.91209
5234,103.92186
5237,110.29718
5239,110.88559
5240,94.42047
5241,114.14147
5244,93.742325
5248,109.88688
5251,91.4013
5253,92.75253
5255,97.16769
5256,97.33294
5257,92.77927
5259,97.95748
5260,107.73692
5266,93.49673
5268,97.63658
5275,109.97723
5276,102.94532
5277,96.108765
5279,95.234245
5280,108.23061
5281,91.97521
5283,104.21617
5284,79.9558
5285,92.99999
5286,102.944496
5287,98.25036
5289,91.14024
5290,110.028824
5292,109.69624
5293,98.798996
5294,103.84333
5297,93.815674
5299,98.52677
5302,93.34109
5305,79.647385
5306,95.31012
5308,102.632935
5309,95.785095
5310,118.34507
5312,110.124466
5316,107.068184
5317,97.661766
5319,81.10781
5320,97.26079
5323,97.64728
5329,99.81948
5331,109.597595
5334,106.172966
5336,110.58398
5338,104.22155
5341,106.46597
5345,95.15251
5348,97.88367
5349,112.62279
5355,110.657486
5356,96.84363
5360,109.3171
5362,105.03431
5364,105.08819
5366,106.03408
5367,96.88893
5368,92.87952
5370,97.38085
5371,77.654
5373,106.072784
5375,110.29718
5376,96.4017
5378,105.743614
5379,103.138016
5383,95.34101
5384,100.04364
5389,113.05582
5391,78.40394
5393,111.48169
5395,110.02128
5397,109.14449
5398,96.3264
5399,114.1482
5401,119.05013
5402,96.956085
5403,113.815796
5404,95.64327
5407,78.25896
5408,93.131905
5413,111.19128
5414,99.88218
5417,97.29466
5418,109.69624
5420,108.1704
5421,94.4052
5424,96.35462
5425,112.22475
5426,101.78547
5429,111.64299
5431,95.7451
5437,104.60168
5440,92.88669
5444,108.42403
5446,105.39337
5447,102.752594
5451,96.95587
5452,106.06432
5455,103.92186
5456,96.29492
5458,92.16212
5459,100.36784
5460,94.41529
5462,97.19067
5463,107.50976
5464,91.486565
5465,109.873146
5466,98.7906
5467,104.491356
5468,106.11166
5469,112.01517
5472,94.44216
5474,94.52711
5475,94.01554
5476,96.286766
5479,106.82083
5480,112.781296
5482,107.08599
5485,91.73758
5486,119.05013
5488,79.074486
5495,106.85927
5496,101.84717
5497,111.94749
5499,109.74598
5503,92.48691
5504,94.385056
5507,97.65064
5509,104.92126
5511,94.3921
5512,109.69426
5516,110.66991
5517,94.625175
5518,103.99743
5521,94.41646
5522,107.07995
5527,102.373825
5528,97.07409
5529,105.1217
5532,103.42501
5533,105.876045
5535,104.847855
5536,101.568924
5540,94.07013
5547,93.05994
5548,111.478714
5550,77.39774
5551,95.49814
5554,109.86539
5555,96.81476
5559,109.38022
5560,90.76726
5561,109.99719
5562,97.400665
5563,110.35098
5565,82.57109
5566,100.8035
5567,103.51909
5568,94.80357
5572,97.1434
5574,95.40308
5576,99.54314
5579,111.785355
5580,85.09237
5581,90.83296
5583,95.95553
5584,110.14768
5586,110.44748
5587,94.8624
5589,103.43498
5591,106.2801
5592,95.2849
5593,106.60615
5594,96.606735
5595,85.46657
5596,109.96751
5597,104.01687
5598,116.272575
5599,96.82091
5602,114.49865
5603,96.606735
5605,94.48431
5607,94.34996
5608,95.17318
5609,95.59803
5610,94.440735
5612,95.362755
5613,105.1217
5614,95.48152
5616,94.93048
5621,94.85191
5623,97.904495
5628,113.55119
5629,96.49748
5631,112.57787
5633,100.11872
5638,103.06483
5639,94.93281
5640,99.865364
5645,98.28211
5646,80.009705
5649,95.33659
5653,103.39978
5655,115.20145
5656,94.02107
5658,94.92181
5662,117.18378
5663,91.94089
5667,93.60887
5670,96.82091
5671,102.93475
5672,95.623024
5673,104.332405
5674,92.46941
5675,103.542915
5676,93.996506
5679,112.781296
5683,108.76338
5687,96.26896
5688,76.92867
5690,100.45188
5691,113.97555
5692,97.32456
5693,108.15124
5694,94.28268
5697,108.55241
5698,92.75176
5699,110.99497
5704,96.38208
5707,112.781296
5709,96.789696
5710,92.29735
5714,94.21215
5718,94.37539
5721,95.679825
5723,94.941605
5724,111.81984
5725,92.70605
5726,103.15458
5729,99.47572
5730,103.99743
5731,96.987495
5733,77.2728
5736,93.16171
5741,110.247284
5745,110.92342
5747,94.49361
5748,113.08322
5750,112.63806
5751,106.87249
5752,96.16853
5754,95.405106
5755,95.01686
5757,101.70244
5758,116.11503
5760,108.12134
5762,104.71138
5766,107.77238
5768,97.457
5769,118.917496
5770,98.90617
5771,110.63617
5772,92.21984
5773,102.1847
5774,95.85391
5776,94.35902
5777,110.99497
5778,93.67658
5780,110.68871
5782,92.59296
5783,77.78506
5784,98.06672
5786,95.86723
5788,93.91619
5789,98.751595
5790,95.04313
5791,106.81356
5793,100.34607
5794,97.18291
5796,117.71559
5797,95.07404
5801,97.87895
5803,96.26896
5804,104.189125
5805,95.29587
5806,76.982925
5808,109.187836
5813,94.67278
5815,96.98435
5816,106.06863
5822,98.75096
5823,110.99497
5825,107.350586
5827,109.896255
5829,103.15022
5830,97.561165
5831,96.33931
5832,97.11297
5833,109.187836
5837,114.46432
5838,92.0054
5839,95.97647
5842,99.865364
5844,108.57634
5845,94.55024
5846,107.05285
5848,76.877
5850,108.39958
5851,92.79966
5853,97.457
5854,105.72054
5858,99.865364
5860,112.70213
5864,103.9623
5866,96.48543
5867,112.781296
5868,95.61313
5869,112.52029
5870,92.648125
5871,108.92589
5874,115.54366
5876,110.44283
5877,90.185036
5878,95.45476
5879,112.31489
5880,100.48284
5884,92.43513
5886,110.70174
5890,99.81347
5896,96.54775
5897,104.75293
5898,97.457
5901,105.45641
5903,110.56174
5906,94.440735
5908,112.781296
5909,92.513535
5910,105.1217
5911,92.45189
5912,105.087425
5914,115.54366
5919,110.83862
5924,96.2679
5926,94.89739
5929,104.226616
5930,99.64371
5932,92.28226
5933,111.157074
5934,93.07168
5935,110.06099
5936,93.81766
5937,109.96717
5938,96.10991
5939,105.66414
5942,100.507774
5943,92.658966
5944,99.50468
5946,110.90564
5951,93.83927
5953,103.369804
5954,94.96961
5957,105.53955
5961,100.12534
5962,102.34151
5964,79.50713
5965,98.28266
5968,114.71284
5969,94.846214
5974,94.24095
5975,95.49841
5978,80.20391
5981,103.99743
5982,94.56303
5983,100.400116
5989,106.27959
5991,92.773796
5992,98.44516
5995,100.04585
5996,105.35809
5997,110.6838
5998,95.66505
5999,76.515114
6001,110.554756
6002,94.498924
6003,97.5184
6004,94.96961
6006,105.80498
6007,94.42915
6011,99.56532
6012,110.32327
6014,92.45189
6015,105.52987
6016,94.36564
6017,111.47608
6018,97.457
6024,93.996506
6025,103.62072
6026,112.0256
6028,107.91821
6029,77.28904
6030,99.7069
6036,114.71284
6040,95.29587
6041,110.420586
6042,93.45693
6044,97.217514
6045,106.81356
6047,103.77091
6048,100.02947
6049,95.735344
6051,116.272575
6052,98.58372
6053,90.326996
6054,109.271614
6058,97.66629
6059,98.04124
6062,97.27372
6063,117.733315
6064,106.89637
6065,95.29587
6067,101.39001
6068,110.550095
6070,105.214005
6071,108.79288
6072,110.70174
6080,110.70174
6081,93.46788
6084,104.143074
6087,92.98102
6089,103.900955
6092,110.70174
6094,94.37403
6095,109.96751
6097,110.829155
6100,100.69767
6104,110.32984
6105,96.29124
6106,102.69388
6107,81.29218
6108,95.40186
6109,110.70174
6110,93.745346
6114,110.70174
6116,94.128716
6117,97.50804
6118,93.72859
6123,78.82849
6125,110.56174
6128,102.49414
6130,103.87703
6132,105.48497
6137,79.21353
6139,111.507164
6140,96.05168
6141,110.43674
6142,105.556274
6144,103.55213
6145,94.8344
6146,97.04808
6149,92.11151
6156,94.132805
6159,111.681816
6160,96.05168
6162,104.55466
6164,101.24348
6165,92.69364
6168,78.078804
6169,109.187836
6170,97.84327
6171,105.708595
6172,92.09392
6173,107.71545
6176,99.256386
6177,92.608505
6178,95.40409
6180,96.25494
6181,106.86558
6182,96.72849
6185,93.486946
6186,110.535774
6188,107.13014
6189,96.714615
6192,104.143074
6193,92.98975
6194,106.81356
6195,98.961525
6196,118.87396
6197,93.29911
6201,110.129715
6202,94.48304
6203,94.37571
6204,96.088974
6207,117.07387
6209,96.72828
6210,96.42363
6211,111.354225
6213,111.94313
6216,92.30946
6217,92.55231
6219,95.362755
6222,76.982925
6223,110.31496
6235,97.663574
6240,98.24127
6242,94.368126
6247,92.46941
6251,111.1929
6254,114.18616
6255,92.77745
6260,104.833694
6261,93.70774
6262,100.28613
6264,115.07058
6269,109.62934
6271,101.469604
6275,110.68935
6276,93.20267
6278,105.48576
6279,111.32698
6281,113.90865
6284,91.85458
6286,97.432655
6287,77.38453
6288,94.39504
6292,98.1012
6293,95.26635
6295,97.3851
6298,105.339325
6300,107.98318
6304,106.78611
6308,104.90655
6310,94.58099
6312,110.70174
6320,96.987495
6324,92.5225
6325,108.92245
6330,102.55006
6336,108.60379
6340,103.98649
6341,97.663574
6342,105.41929
6344,97.70365
6345,106.241135
6347,111.478714
6348,96.01579
6349,105.339325
6351,77.44828
6353,108.238976
6354,95.10957
6357,92.68104
6358,100.24035
6360,102.48865
6363,113.55119
6364,91.11314
6368,110.04596
6370,95.079796
6371,95.72769
6377,101.93489
6379,95.96797
6381,93.45788
6382,77.44828
6383,111.2755
6388,110.253136
6390,107.38781
6392,103.15022
6393,99.5772
6395,91.05113
6398,105.93529
6401,76.982925
6402,94.927864
6403,109.16766
6405,96.864265
6406,90.7317
6407,111.09915
6409,105.410416
6411,92.3714
6413,95.05063
6416,97.05777
6417,104.51407
6418,93.18106
6419,118.7231
6420,106.56052
6426,104.78327
6429,97.28408
6430,94.10111
6431,109.16766
6432,96.534836
6434,99.21285
6437,112.48217
6438,93.30049
6439,104.135765
6440,92.977196
6441,94.05114
6442,108.500015
6443,97.47374
6445,94.49361
6448,112.885475
6450,105.332985
6453,97.20822
6455,102.91522
6457,96.21233
6458,98.82473
6461,96.91636
6464,111.33968
6467,96.859215
6469,102.99086
6470,79.920784
6471,98.02443
6473,107.60154
6474,93.27047
6479,95.35203
6481,99.79603
6484,110.42581
6495,89.93796
6496,106.32792
6505,105.455376
6506,91.654045
6508,98.94967
6509,93.94987
6510,106.9896
6512,106.67035
6513,96.21601
6514,108.076416
6515,91.1833
6519,94.41676
6521,98.645836
6523,77.75753
6525,103.47156
6526,96.98452
6528,93.67576
6529,99.33005
6531,110.27886
6533,102.219666
6534,93.303
6535,111.00982
6536,93.22627
6537,114.09829
6540,92.52511
6541,111.2755
6547,105.05949
6548,100.91195
6551,110.168434
6553,105.4945
6555,104.143074
6556,97.297585
6561,77.64742
6564,94.3975
6565,111.00982
6568,97.900955
6569,108.500015
6573,102.8645
6574,97.50817
6577,112.687325
6579,113.55119
6581,95.316734
6582,109.765335
6585,104.23424
6586,93.79294
6589,107.17678
6590,76.44494
6593,101.868904
6594,110.82128
6595,89.96791
6599,94.33788
6600,94.76436
6601,111.01253
6602,91.11314
6603,112.885475
6604,96.78067
6607,107.86594
6608,111.297554
6609,93.562004
6611,94.914825
6613,108.500015
6614,97.0594
6616,92.61428
6617,108.500015
6618,94.80354
6619,102.90465
6621,104.143074
6627,102.555
6629,110.691826
6631,76.877
6634,95.17386
6636,96.02137
6638,97.900955
6639,108.500015
6641,111.09915
6642,99.79151
6651,115.997505
6654,77.78964
6657,95.92199
6663,95.13374
6665,102.26459
6666,95.73031
6668,94.506714
6669,104.143074
6670,98.21292
6671,101.20013
6673,97.110085
6675,95.730804
6676,77.44828
6677,93.86629
6679,95.68111
6680,108.07489
6681,106.9896
6685,107.025406
6688,95.07896
6689,89.48781
6690,96.20654
6692,108.500015
6693,92.89574
6694,95.36229
6698,118.7231
6699,93.45263
6700,107.52811
6701,96.21233
6702,114.53083
6704,89.48781
6707,105.801216
6712,110.29675
6713,91.75369
6715,107.77326
6721,105.242455
6722,95.362755
6723,109.97629
6724,92.92142
6725,118.7231
6731,109.28646
6735,89.28013
6736,104.91942
6737,107.32253
6738,98.60152
6739,100.72087
6741,101.551796
6743,98.7053
6745,94.506714
6747,108.67657
6749,91.937294
6750,108.04471
6751,114.50827
6752,106.32966
6753,108.500015
6755,107.05744
6756,92.7793
6757,103.00289
6759,110.402695
6761,92.27583
6763,98.02443
6764,118.917496
6765,102.89926
6766,112.02458
6768,105.80498
6771,89.48781
6773,93.72791
6774,99.27901
6778,108.62771
6779,96.39076
6781,97.43133
6784,105.97868
6786,100.17358
6787,96.27305
6790,98.964195
6793,103.44484
6795,108.500015
6798,110.6186
6806,95.86672
6807,95.59617
6810,94.404495
6815,101.93213
6816,91.667755
6817,97.10907
6818,92.72261
6819,103.77091
6820,97.47394
6822,94.29864
6823,116.272575
6824,109.05353
6825,94.755035
6828,77.305176
6829,115.47772
6831,102.87264
6832,93.956764
6833,112.67503
6834,96.05168
6836,105.09728
6837,110.83862
6838,94.19357
6840,99.89388
6843,92.63502
6845,92.38706
6846,96.45652
6847,111.172806
6851,101.751175
6852,97.53013
6853,102.309875
6858,105.734215
6861,110.6593
6863,111.01253
6864,78.19821
6865,96.612404
6866,110.29718
6867,102.43999
6868,102.20854
6869,93.52952
6870,109.05353
6874,100.99483
6875,96.46221
6877,105.80498
6878,98.11755
6880,93.61545
6883,104.42774
6884,94.58176
6886,94.74625
6890,99.54264
6893,104.241844
6894,90.66117
6899,105.80498
6900,93.98187
6904,93.14936
6905,108.7072
6906,95.027504
6910,94.874245
6912,102.87601
6913,113.02524
6920,93.169556
6922,96.804016
6923,108.500015
6926,95.719345
6927,103.35149
6928,92.32829
6931,116.28114
6933,91.60164
6936,91.293785
6937,109.97723
6939,94.03772
6941,100.935036
6942,105.035324
6943,91.05921
6944,102.3846
6945,91.378395
6946,104.70233
6947,117.75349
6949,109.481186
6951,106.77169
6953,103.231865
6954,93.45696
6955,105.39462
6963,109.96884
6964,94.83527
6966,100.410614
6968,93.571686
6970,106.86558
6972,108.75711
6976,106.91991
6978,110.29718
6981,95.78164
6985,109.05562
6986,94.18925
6987,109.9627
6989,100.860146
6991,116.272575
6993,111.880325
6994,96.40558
6995,107.61364
6996,92.69482
6997,112.260445
6998,80.48774
7001,107.99769
7003,110.15102
7006,90.95855
7008,91.77021
7010,90.99752
7011,97.90765
7012,93.35398
7013,93.9272
7014,108.82101
7017,101.35862
7018,93.53946
7019,91.739845
7023,92.08057
7024,102.3234
7025,93.17419
7026,109.1792
7027,92.02335
7028,114.05762
7030,108.500015
7031,99.267166
7033,105.266106
7036,94.69199
7037,94.860466
7039,94.19324
7044,94.14662
7045,110.83862
7046,106.06143
7049,94.078766
7050,92.239746
7051,106.86558
7054,108.6757
7055,94.06593
7057,91.85298
7060,105.80498
7061,97.457
7063,93.51346
7064,110.3121
7067,93.61545
7071,100.05337
7074,105.888054
7075,92.59062
7078,110.83862
7079,89.56582
7080,101.836426
7081,97.2795
7082,110.56174
7083,95.70712
7085,91.7118
7092,103.77091
7094,91.74236
7100,92.07235
7101,103.564644
7102,110.29718
7104,110.71814
7105,97.457
7106,97.00778
7107,100.130486
7108,76.99975
7109,92.64337
7110,109.97723
7112,94.39266
7113,106.777756
7114,104.86195
7116,110.42272
7117,101.13665
7118,98.66606
7120,92.72622
7121,102.98644
7123,103.40953
